Crypto,Label,Date,Closing_Price,Volume,Marketcap
EOS,EOS,2020-12-31,2.59797698,2183017127.8424225,2439720346.725336
EOS,EOS,2021-01-01,2.63543894,2202334582.846103,2474974459.4742894
EOS,EOS,2021-01-02,2.62642571,2647911576.8155537,2466583922.956589
EOS,EOS,2021-01-03,2.7950519,4016977942.267029,2625024378.6311483
EOS,EOS,2021-01-04,2.81030853,4592899151.7407255,2639431729.356892
EOS,EOS,2021-01-05,2.89780767,3834551808.36389,2721691876.386251
EOS,EOS,2021-01-06,3.37675658,5868486394.741725,3171627177.8840976
EOS,EOS,2021-01-07,3.20399962,6580130496.803025,3009454935.109395
EOS,EOS,2021-01-08,3.12334432,5089074481.592484,2933784876.7953653
EOS,EOS,2021-01-09,3.6266849,6671849036.855197,3406679764.109542
EOS,EOS,2021-01-10,3.0872878,9057323705.29444,2900090457.825286
EOS,EOS,2021-01-11,2.67222583,6056389193.070815,2510270932.75636
EOS,EOS,2021-01-12,2.59069109,3476712898.480745,2433750664.9617143
EOS,EOS,2021-01-13,2.77023335,2460767319.204179,2602492566.157324
EOS,EOS,2021-01-14,2.79825036,2823553009.9775825,2628892905.201235
EOS,EOS,2021-01-15,2.7642698,3383813556.278908,2597045199.992242
EOS,EOS,2021-01-16,2.78435497,3102534381.697798,2615994708.04138
EOS,EOS,2021-01-17,2.76390124,2327878543.310249,2596855040.1632123
EOS,EOS,2021-01-18,2.81228728,2125840773.461662,2642394549.674385
EOS,EOS,2021-01-19,2.80395142,2474064455.746732,2634640936.48317
EOS,EOS,2021-01-20,2.77856908,2179371213.0841937,2610869213.825723
EOS,EOS,2021-01-21,2.54574348,2337193433.717468,2392167176.1288333
EOS,EOS,2021-01-22,2.62964961,2332055160.3266068,2471085301.733377
EOS,EOS,2021-01-23,2.70617258,2224952796.6581297,2543069974.113342
EOS,EOS,2021-01-24,2.71484034,1860478247.4162965,2551291495.58088
EOS,EOS,2021-01-25,2.65393958,2007252390.3359056,2494135081.1778526
EOS,EOS,2021-01-26,2.63006808,1980843470.4624176,2471774830.454657
EOS,EOS,2021-01-27,2.50933638,2049692705.7904527,2358378864.377696
EOS,EOS,2021-01-28,2.71354962,2768404988.03,2550383119.09
EOS,EOS,2021-01-29,2.72706054,3791567522.48,2563158155.28
EOS,EOS,2021-01-30,2.92208526,3788166742.72,2776347565.38
EOS,EOS,2021-01-31,2.91448315,3872903139.67,2769206402.13
EOS,EOS,2021-02-01,3.05967108,6293241599.41,2907243091.74
EOS,EOS,2021-02-02,2.99993822,2983378194.55,2850570234.02
EOS,EOS,2021-02-03,3.06230879,2585205674.78,2909921297.36
EOS,EOS,2021-02-04,3.02210726,2999987469.33,2871805209.07
EOS,EOS,2021-02-05,3.30702481,3690662908.21,3142645440.91
EOS,EOS,2021-02-06,3.20843193,3002069352.85,3049043286.82
EOS,EOS,2021-02-07,3.44378226,5982395276.45,3272792711.56
EOS,EOS,2021-02-08,3.57921026,5350964755.57,3401597027.52
EOS,EOS,2021-02-09,4.15971874,7117645370.74,3953415439.62
EOS,EOS,2021-02-10,4.12987029,8487998558.64,3925163435.97
EOS,EOS,2021-02-11,4.58569782,7366913969.23,4358527494.93
EOS,EOS,2021-02-12,4.74942018,7164080651.94,4514271264.16
EOS,EOS,2021-02-13,5.49298129,9702644318.66,5221173147.73
EOS,EOS,2021-02-14,5.09524007,7686866014.69,4843256697.45
EOS,EOS,2021-02-15,4.69822376,8201494470.42,4466007959.89
EOS,EOS,2021-02-16,4.64990409,7243532478.96,4420212540.24
EOS,EOS,2021-02-17,4.84299411,5744341913.38,4603893423.07
EOS,EOS,2021-02-18,4.83930326,3004547597.14,4600521271.67
EOS,EOS,2021-02-19,5.24235147,4376486907.0,4983830522.02
EOS,EOS,2021-02-20,4.87035974,4465280621.38,4630320970.89
EOS,EOS,2021-02-21,5.11315984,3905821195.08,4861298204.05
EOS,EOS,2021-02-22,4.7068563,6022886701.31,4475141367.64
EOS,EOS,2021-02-23,3.83612973,6395663187.61,3647385426.81
EOS,EOS,2021-02-24,3.90117837,3766364458.84,3709344676.1
EOS,EOS,2021-02-25,3.6550803,2959237301.12,3475449380.69
EOS,EOS,2021-02-26,3.55477351,3030625050.16,3380172407.05
EOS,EOS,2021-02-27,3.67420709,2273094739.21,3493843264.07
EOS,EOS,2021-02-28,3.46425413,2510948747.5,3294294093.03
EOS,EOS,2021-03-01,3.69548784,1878204091.66,3514287501.38
EOS,EOS,2021-03-02,3.66786538,2190267121.15,3488123272.78
EOS,EOS,2021-03-03,3.83845668,2688646708.15,3650463461.5
EOS,EOS,2021-03-04,3.75721036,2545846595.82,3573302632.28
EOS,EOS,2021-03-05,3.70249047,2077171137.42,3521365975.52
EOS,EOS,2021-03-06,3.7280302,1632540981.92,3545761834.4
EOS,EOS,2021-03-07,3.8442795,3032282251.6,3656431777.5
EOS,EOS,2021-03-08,3.89515635,2077723482.29,3704932226.59
EOS,EOS,2021-03-09,4.17295098,2437693149.01,3969277838.51
EOS,EOS,2021-03-10,3.99433963,2587796812.26,3799496440.53
EOS,EOS,2021-03-11,3.95602073,2419730820.34,3763158012.66
EOS,EOS,2021-03-12,3.79109185,2278828908.4,3606376209.0
EOS,EOS,2021-03-13,4.28950882,2846279280.0,4080629114.17
EOS,EOS,2021-03-14,3.97372387,2507425905.39,3780333184.51
EOS,EOS,2021-03-15,3.82094943,2524305509.69,3635101458.76
EOS,EOS,2021-03-16,4.06585279,2758464449.08,3868207467.42
EOS,EOS,2021-03-17,4.07669718,1939272991.85,3878639492.18
EOS,EOS,2021-03-18,4.1681599,2358251505.59,3965776300.76
EOS,EOS,2021-03-19,4.16276396,1673424211.7,3960759411.89
EOS,EOS,2021-03-20,4.34820882,2078834652.83,4137327732.36
EOS,EOS,2021-03-21,4.17024385,1967888878.28,3968110954.49
EOS,EOS,2021-03-22,4.10660619,2328404381.9,3907673367.73
EOS,EOS,2021-03-23,4.11880438,2210949899.24,3919396599.37
EOS,EOS,2021-03-24,3.72250292,2537516569.75,3542386365.57
EOS,EOS,2021-03-25,3.69835467,2217667315.99,3519510564.48
EOS,EOS,2021-03-26,4.18717602,2520035819.75,3986207196.96
EOS,EOS,2021-03-27,4.10281412,1511517010.55,3906009989.32
EOS,EOS,2021-03-28,4.12377384,1510300048.72,3926080377.41
EOS,EOS,2021-03-29,4.2859643,1568669153.23,4080616074.94
EOS,EOS,2021-03-30,4.35849733,1621669745.8,4149796525.73
EOS,EOS,2021-03-31,4.81330505,3728812070.32,4582962333.25
EOS,EOS,2021-04-01,5.62270839,6677890046.79,5353781818.2
EOS,EOS,2021-04-02,6.29863,7616094056.79,5997554542.25
EOS,EOS,2021-04-03,5.45380913,6524790862.19,5193269828.98
EOS,EOS,2021-04-04,6.34845883,5509488695.48,6045362056.1
EOS,EOS,2021-04-05,6.7072772,7697985976.33,6387231799.28
EOS,EOS,2021-04-06,6.66424193,7248071212.44,6346437479.91
EOS,EOS,2021-04-07,5.87846207,7288183218.65,5598293798.37
EOS,EOS,2021-04-08,6.43949108,3721053777.24,6132766270.86
EOS,EOS,2021-04-09,6.21458435,2554566006.73,5918755193.14
EOS,EOS,2021-04-10,6.61133743,2803164798.53,6296803228.95
EOS,EOS,2021-04-11,6.74406484,2991045207.71,6423407250.4
EOS,EOS,2021-04-12,6.48246117,2233970727.16,6174425618.6
EOS,EOS,2021-04-13,7.3794546,3764887682.84,7029004593.24
EOS,EOS,2021-04-14,7.68199919,5286448220.35,7317390317.71
EOS,EOS,2021-04-15,7.8940412,3047268433.51,7519590265.82
EOS,EOS,2021-04-16,8.53434191,6831192034.93,8129758612.48
EOS,EOS,2021-04-17,7.8816891,5356728906.32,7508267498.54
EOS,EOS,2021-04-18,7.24290858,7192905833.32,6899955100.06
EOS,EOS,2021-04-19,6.62622189,4744920780.24,6312655079.93
EOS,EOS,2021-04-20,6.68496802,4310943139.59,6368809270.19
EOS,EOS,2021-04-21,6.34776003,3303431517.11,6047728957.54
EOS,EOS,2021-04-22,5.86122271,3926905841.23,5584354270.13
EOS,EOS,2021-04-23,5.57185279,5478351238.3,5308811341.09
EOS,EOS,2021-04-24,5.07901572,2180396383.45,4839380587.04
EOS,EOS,2021-04-25,4.9807062,2008570488.89,4745849581.36
EOS,EOS,2021-04-26,5.85606286,2946016095.74,5580095088.1
EOS,EOS,2021-04-27,6.0460677,2431588015.66,5761316031.84
EOS,EOS,2021-04-28,5.96089324,1910474908.66,5680324550.93
EOS,EOS,2021-04-29,5.8877357,1638896733.46,5610776043.96
EOS,EOS,2021-04-30,6.44322701,2081214804.13,6140314670.99
EOS,EOS,2021-05-01,6.61410264,1791329540.22,6303343129.42
EOS,EOS,2021-05-02,6.52820095,2389953303.32,6221661185.22
EOS,EOS,2021-05-03,6.81549676,2535710706.74,6495658459.8
EOS,EOS,2021-05-04,6.36703997,4895316460.23,6068428685.34
EOS,EOS,2021-05-05,8.78454775,8595643987.15,8372804644.62
EOS,EOS,2021-05-06,11.43225797,20328710731.88,10896735688.3
EOS,EOS,2021-05-07,10.42617663,13781610826.14,9938075744.55
EOS,EOS,2021-05-08,10.35912473,7625978126.87,9874454441.4
EOS,EOS,2021-05-09,10.53115275,7180485635.98,10038730229.35
EOS,EOS,2021-05-10,9.25565747,7999780398.2,8823135911.17
EOS,EOS,2021-05-11,14.36554194,19747287698.2,13694637813.95
EOS,EOS,2021-05-12,10.28460211,13854199526.98,9804576830.4
EOS,EOS,2021-05-13,10.64987883,11187943344.31,10153104354.86
EOS,EOS,2021-05-14,11.17853804,7137913353.87,10657418386.63
EOS,EOS,2021-05-15,10.23040966,7734453856.9,9753777734.3
EOS,EOS,2021-05-16,10.12102985,5361946058.86,9649778824.81
EOS,EOS,2021-05-17,9.15076131,6305582700.66,8724945123.32
EOS,EOS,2021-05-18,9.33297233,4465076151.87,8898939992.06
EOS,EOS,2021-05-19,5.75589399,9428366959.17,5488376676.41
EOS,EOS,2021-05-20,6.67174097,5731291547.88,6361845572.2
EOS,EOS,2021-05-21,5.56042624,4622604099.32,5302306809.47
EOS,EOS,2021-05-22,5.11459009,2931374686.61,4877309342.34
EOS,EOS,2021-05-23,4.32114288,3539609823.66,4120794107.78
EOS,EOS,2021-05-24,5.607606,3567180210.11,5347768529.23
EOS,EOS,2021-05-25,5.70749422,4015099321.86,5443188939.73
EOS,EOS,2021-05-26,6.43280913,3527450366.84,6135096740.34
EOS,EOS,2021-05-27,6.97382882,5693667680.17,6651274209.81
EOS,EOS,2021-05-28,6.12092142,5035168990.41,5837987951.0
EOS,EOS,2021-05-29,6.01834523,4114768922.06,5740322689.15
EOS,EOS,2021-05-30,6.04230109,2854592151.41,5763342009.95
EOS,EOS,2021-05-31,6.64687625,2659523174.75,6340192488.34
EOS,EOS,2021-06-01,6.30136208,2310392999.27,6010797611.24
EOS,EOS,2021-06-02,6.37369364,1919767859.5,6079973337.25
EOS,EOS,2021-06-03,6.52876805,1794689102.33,6228085271.92
EOS,EOS,2021-06-04,6.02204615,1942802506.21,5744870056.36
EOS,EOS,2021-06-05,5.77929805,1520343210.16,5513457644.73
EOS,EOS,2021-06-06,5.85413058,1120555955.13,5585012832.57
EOS,EOS,2021-06-07,5.17529054,1526919597.59,4937525207.8
EOS,EOS,2021-06-08,5.06735482,2403746236.09,4834691030.01
EOS,EOS,2021-06-09,5.31672029,2086350949.66,5072756806.36
EOS,EOS,2021-06-10,5.0808849,1659804369.99,4847886084.13
EOS,EOS,2021-06-11,4.91951768,1679245570.62,4694057390.59
EOS,EOS,2021-06-12,4.83296893,1400097314.44,4611611275.29
EOS,EOS,2021-06-13,5.09035153,1220333618.67,4857348724.89
EOS,EOS,2021-06-14,5.12766071,1211494792.2,4892985612.07
EOS,EOS,2021-06-15,5.28431461,1438399106.57,5042653602.15
EOS,EOS,2021-06-16,4.86366867,1259759536.5,4641452924.57
EOS,EOS,2021-06-17,4.86891795,909736515.65,4646599593.87
EOS,EOS,2021-06-18,4.56096507,996883871.93,4352836588.03
EOS,EOS,2021-06-19,4.48241313,801768839.75,4277995453.0
EOS,EOS,2021-06-20,4.5169318,1031582017.42,4311067170.8
EOS,EOS,2021-06-21,3.52517961,1545781333.01,3364614598.18
EOS,EOS,2021-06-22,3.38662092,1889470301.67,3232462405.98
EOS,EOS,2021-06-23,3.68247273,1325285245.84,3514925148.33
EOS,EOS,2021-06-24,3.91090965,1021130966.82,3733105966.47
EOS,EOS,2021-06-25,3.55043096,1123764463.11,3389411818.34
EOS,EOS,2021-06-26,3.56373086,985260576.28,3402208947.48
EOS,EOS,2021-06-27,3.76642261,727602241.16,3595820064.09
EOS,EOS,2021-06-28,3.84092529,878602408.79,3667056330.66
EOS,EOS,2021-06-29,4.10953353,1346221802.39,3923621166.94
EOS,EOS,2021-06-30,4.13584201,1240185549.69,3948856019.87
EOS,EOS,2021-07-01,3.93822412,1034398921.11,3760283634.97
EOS,EOS,2021-07-02,3.93432509,1014258464.14,3756671647.17
EOS,EOS,2021-07-03,4.04642137,730270296.02,3863820290.39
EOS,EOS,2021-07-04,4.05993023,808602549.31,3876833963.23
EOS,EOS,2021-07-05,3.81926634,800403331.29,3647131265.85
EOS,EOS,2021-07-06,3.88232464,696787461.88,3707456939.76
Ethereum,ETH,2015-08-08,0.7533249855041504,674188.0,45486894.2408
Ethereum,ETH,2015-08-09,0.7018970251083374,532170.0,42399573.4991
Ethereum,ETH,2015-08-10,0.7084479928016663,405283.0,42818364.3945
Ethereum,ETH,2015-08-11,1.0678600072860718,1463100.0,64569288.4328
Ethereum,ETH,2015-08-12,1.2174400091171265,2150620.0,73645010.9863
Ethereum,ETH,2015-08-13,1.827669978141785,4068680.0,110607191.674
Ethereum,ETH,2015-08-14,1.8278700113296509,4637030.0,110672321.811
Ethereum,ETH,2015-08-15,1.6888999938964844,2554360.0,102303608.467
Ethereum,ETH,2015-08-16,1.5660300254821775,3550790.0,94901005.3503
Ethereum,ETH,2015-08-17,1.2036099433898926,1942830.0,87295366.5007
Ethereum,ETH,2015-08-18,1.087049961090088,1485680.0,78868413.078
Ethereum,ETH,2015-08-19,1.2588599920272827,1486240.0,91366391.4393
Ethereum,ETH,2015-08-20,1.4649200439453125,2843760.0,106351420.178
Ethereum,ETH,2015-08-21,1.3952900171279907,2020970.0,101331855.597
Ethereum,ETH,2015-08-22,1.37923002243042,948310.0,100201825.662
Ethereum,ETH,2015-08-23,1.3525899648666382,1589300.0,98300351.3461
Ethereum,ETH,2015-08-24,1.2312699556350708,924920.0,89515256.5525
Ethereum,ETH,2015-08-25,1.1401900053024292,1307180.0,82922632.9052
Ethereum,ETH,2015-08-26,1.159980058670044,1056750.0,84390923.5384
Ethereum,ETH,2015-08-27,1.147699952125549,686662.0,83524585.3858
Ethereum,ETH,2015-08-28,1.1913800239562988,721872.0,86731076.6374
Ethereum,ETH,2015-08-29,1.1825499534606934,375377.0,86113894.6912
Ethereum,ETH,2015-08-30,1.3192700147628784,1337650.0,96097349.1063
Ethereum,ETH,2015-08-31,1.358240008354187,1447180.0,98963974.8992
Ethereum,ETH,2015-09-01,1.3516099452972412,778862.0,98507500.0511
Ethereum,ETH,2015-09-02,1.2947900295257568,883769.0,94389544.2517
Ethereum,ETH,2015-09-03,1.264930009841919,702991.0,92234142.4838
Ethereum,ETH,2015-09-04,1.2744100093841553,474391.0,92953700.9787
Ethereum,ETH,2015-09-05,1.3388099670410156,448453.0,97683882.5429
Ethereum,ETH,2015-09-06,1.295830011367798,491968.0,94580163.7911
Ethereum,ETH,2015-09-07,1.246649980545044,489014.0,91020734.5517
Ethereum,ETH,2015-09-08,1.2424299716949463,427892.0,90743242.4997
Ethereum,ETH,2015-09-09,1.2065099477767944,366748.0,88150124.7109
Ethereum,ETH,2015-09-10,1.1657700538635254,662782.0,85202731.6627
Ethereum,ETH,2015-09-11,0.9829779863357544,1942600.0,71868264.5796
Ethereum,ETH,2015-09-12,1.0387400388717651,772430.0,75971273.1522
Ethereum,ETH,2015-09-13,0.936003029346466,644138.0,68480586.7159
Ethereum,ETH,2015-09-14,0.8756219744682312,741085.0,64084134.617
Ethereum,ETH,2015-09-15,0.9444100260734558,703390.0,69141408.7519
Ethereum,ETH,2015-09-16,0.9071750044822692,615593.0,66437873.289
Ethereum,ETH,2015-09-17,0.8742309808731079,897940.0,64046215.9505
Ethereum,ETH,2015-09-18,0.8536850214004517,484622.0,62561883.0773
Ethereum,ETH,2015-09-19,0.8823909759521484,386988.0,64687991.9997
Ethereum,ETH,2015-09-20,0.938444972038269,508314.0,68822183.059
Ethereum,ETH,2015-09-21,0.9190469980239868,424039.0,67422915.0922
Ethereum,ETH,2015-09-22,0.9017959833145142,487914.0,66180153.1012
Ethereum,ETH,2015-09-23,0.8934059739112854,200541.0,65587498.9815
Ethereum,ETH,2015-09-24,0.8136100172996521,842505.0,59749887.5183
Ethereum,ETH,2015-09-25,0.7362229824066162,903457.0,54085581.3072
Ethereum,ETH,2015-09-26,0.7859640121459961,369620.0,57759115.3858
Ethereum,ETH,2015-09-27,0.7208390235900879,413801.0,52990396.2203
Ethereum,ETH,2015-09-28,0.5828859806060791,1320890.0,42863006.0965
Ethereum,ETH,2015-09-29,0.6611459851264954,913992.0,48633258.7786
Ethereum,ETH,2015-09-30,0.738644003868103,619926.0,54351468.2396
Ethereum,ETH,2015-10-01,0.690214991569519,596084.0,50805918.9432
Ethereum,ETH,2015-10-02,0.6785740256309509,219318.0,49966501.6492
Ethereum,ETH,2015-10-03,0.6871709823608398,163326.0,50616971.5371
Ethereum,ETH,2015-10-04,0.668379008769989,103497.0,49249082.5282
Ethereum,ETH,2015-10-05,0.6286429762840271,234263.0,46336892.3718
Ethereum,ETH,2015-10-06,0.6506450176239014,262674.0,47974297.647
Ethereum,ETH,2015-10-07,0.609387993812561,218327.0,44947526.8207
Ethereum,ETH,2015-10-08,0.6217160224914551,310266.0,45872836.6492
Ethereum,ETH,2015-10-09,0.6506279706954956,386420.0,48022036.4668
Ethereum,ETH,2015-10-10,0.6278570294380188,141555.0,46356710.6017
Ethereum,ETH,2015-10-11,0.6349629759788513,102128.0,46897253.1371
Ethereum,ETH,2015-10-12,0.6260300278663635,109567.0,46253823.0733
Ethereum,ETH,2015-10-13,0.6076549887657166,303044.0,44911717.5497
Ethereum,ETH,2015-10-14,0.5229679942131042,971664.0,38665409.2353
Ethereum,ETH,2015-10-15,0.5618780255317688,371022.0,41556025.1831
Ethereum,ETH,2015-10-16,0.5364949703216553,249891.0,39691829.0675
Ethereum,ETH,2015-10-17,0.5471779704093933,313860.0,40496031.2139
Ethereum,ETH,2015-10-18,0.5177339911460876,133690.0,38329701.7663
Ethereum,ETH,2015-10-19,0.4890139997005462,243742.0,36215624.0027
Ethereum,ETH,2015-10-20,0.4348289966583252,383921.0,32213626.1748
Ethereum,ETH,2015-10-21,0.4473290145397186,609085.0,33150825.5038
Ethereum,ETH,2015-10-22,0.5677019953727722,924822.0,42085191.5066
Ethereum,ETH,2015-10-23,0.5396569967269897,878822.0,40020348.1806
Ethereum,ETH,2015-10-24,0.5635899901390076,258356.0,41809763.8084
Ethereum,ETH,2015-10-25,0.616038978099823,635384.0,45716386.9461
Ethereum,ETH,2015-10-26,0.7313169836997986,1089120.0,54289124.0613
Ethereum,ETH,2015-10-27,0.8696410059928894,1846370.0,64580262.8964
Ethereum,ETH,2015-10-28,1.0024800300598145,2373050.0,74469863.8755
Ethereum,ETH,2015-10-29,1.2066600322723389,2279240.0,89668666.9263
Ethereum,ETH,2015-10-30,1.04121994972229,2429200.0,77401817.2165
Ethereum,ETH,2015-10-31,0.9166269898414612,673892.0,68163367.7987
Ethereum,ETH,2015-11-01,1.0556700229644775,588913.0,78530262.549
Ethereum,ETH,2015-11-02,0.9897890090942384,1145200.0,73654327.4045
Ethereum,ETH,2015-11-03,1.0133600234985352,1907690.0,75434113.5622
Ethereum,ETH,2015-11-04,0.8990499973297119,3060340.0,66947929.5186
Ethereum,ETH,2015-11-05,0.8956369757652283,1179840.0,66716645.436
Ethereum,ETH,2015-11-06,0.92603200674057,913666.0,69004594.5381
Ethereum,ETH,2015-11-07,0.9279739856719972,890187.0,69172170.7158
Ethereum,ETH,2015-11-08,1.0274699926376345,1021460.0,76614487.7911
Ethereum,ETH,2015-11-09,0.9992780089378356,2045290.0,74537425.595
Ethereum,ETH,2015-11-10,0.9343479871749878,854581.0,69717801.3674
Ethereum,ETH,2015-11-11,0.791828989982605,1278580.0,59103443.2691
Ethereum,ETH,2015-11-12,0.8957110047340393,806156.0,66880152.2126
Ethereum,ETH,2015-11-13,0.9040960073471068,543671.0,67529353.6689
Ethereum,ETH,2015-11-14,0.8888120055198669,372514.0,66410517.6595
Ethereum,ETH,2015-11-15,0.9063680171966552,411848.0,67745801.3686
Ethereum,ETH,2015-11-16,0.928961992263794,620945.0,69458010.7886
Ethereum,ETH,2015-11-17,1.0079799890518188,1145440.0,75392161.9576
Ethereum,ETH,2015-11-18,0.9933189749717712,681104.0,74320768.7669
Ethereum,ETH,2015-11-19,0.9555320143699646,443528.0,71517342.4482
Ethereum,ETH,2015-11-20,0.9249200224876404,614335.0,69247997.803
Ethereum,ETH,2015-11-21,0.976140022277832,455976.0,73107356.6545
Ethereum,ETH,2015-11-22,0.9680179953575134,372173.0,72523507.316
Ethereum,ETH,2015-11-23,0.9469689726829528,441875.0,70970606.3825
Ethereum,ETH,2015-11-24,0.9001910090446472,524195.0,67487355.7273
Ethereum,ETH,2015-11-25,0.8635370135307312,622991.0,64760707.3206
Ethereum,ETH,2015-11-26,0.8841829895973206,947473.0,66330891.8546
Ethereum,ETH,2015-11-27,0.867950975894928,403813.0,65135634.9343
Ethereum,ETH,2015-11-28,0.9157029986381532,462464.0,68742122.2709
Ethereum,ETH,2015-11-29,0.8786140084266663,448358.0,65980041.5442
Ethereum,ETH,2015-11-30,0.8731189966201782,784439.0,65589555.3727
Ethereum,ETH,2015-12-01,0.8748000264167786,652857.0,65738066.7829
Ethereum,ETH,2015-12-02,0.8212100267410278,506307.0,61730774.9273
Ethereum,ETH,2015-12-03,0.8121430277824402,539969.0,61070307.4444
Ethereum,ETH,2015-12-04,0.8400409817695618,241278.0,63189182.3029
Ethereum,ETH,2015-12-05,0.8624380230903625,232743.0,64895497.4562
Ethereum,ETH,2015-12-06,0.8355000019073486,443608.0,62889050.4198
Ethereum,ETH,2015-12-07,0.8112639784812927,520409.0,61084950.7745
Ethereum,ETH,2015-12-08,0.8221179842948914,445903.0,61922409.1097
Ethereum,ETH,2015-12-09,0.7921670079231262,624221.0,59687098.3995
Ethereum,ETH,2015-12-10,0.840395987033844,369589.0,63342630.2743
Ethereum,ETH,2015-12-11,0.9297620058059692,801072.0,70101842.4308
Ethereum,ETH,2015-12-12,0.976972997188568,1376280.0,73686283.9156
Ethereum,ETH,2015-12-13,0.9528840184211732,273614.0,71894531.31
Ethereum,ETH,2015-12-14,0.9930220246315002,563436.0,74947759.9932
Ethereum,ETH,2015-12-15,1.0141500234603882,578618.0,76568082.1105
Ethereum,ETH,2015-12-16,0.991182029247284,320767.0,74858728.6464
Ethereum,ETH,2015-12-17,0.9407010078430176,640765.0,71069937.5023
Ethereum,ETH,2015-12-18,0.920126974582672,300787.0,69538662.8935
Ethereum,ETH,2015-12-19,0.908071994781494,343535.0,68650438.889
Ethereum,ETH,2015-12-20,0.903885006904602,472164.0,68356312.6153
Ethereum,ETH,2015-12-21,0.9007710218429564,549113.0,68143245.5305
Ethereum,ETH,2015-12-22,0.8642020225524902,454249.0,65398931.8457
Ethereum,ETH,2015-12-23,0.8580769896507263,334993.0,64957356.0518
Ethereum,ETH,2015-12-24,0.8632619976997375,354646.0,65371538.3467
Ethereum,ETH,2015-12-25,0.8703629970550537,187114.0,65931377.2101
Ethereum,ETH,2015-12-26,0.8546029925346375,425282.0,64758910.1167
Ethereum,ETH,2015-12-27,0.8563650250434875,164565.0,64913918.9664
Ethereum,ETH,2015-12-28,0.8450049757957458,235134.0,64074279.0576
Ethereum,ETH,2015-12-29,0.873054027557373,215742.0,66222901.1746
Ethereum,ETH,2015-12-30,0.9119579792022704,604078.0,69196765.2956
Ethereum,ETH,2015-12-31,0.933542013168335,663994.0,70858022.7546
Ethereum,ETH,2016-01-01,0.9480239748954772,206062.0,71980386.4556
Ethereum,ETH,2016-01-02,0.9371240139007568,255504.0,71176658.0546
Ethereum,ETH,2016-01-03,0.971904993057251,407632.0,73843291.6659
Ethereum,ETH,2016-01-04,0.954479992389679,346245.0,72543706.6191
Ethereum,ETH,2016-01-05,0.9501760005950928,219833.0,72240974.3365
Ethereum,ETH,2016-01-06,0.9508600234985352,308791.0,72317149.0648
Ethereum,ETH,2016-01-07,0.9420049786567688,647462.0,71667152.1174
Ethereum,ETH,2016-01-08,0.9867889881134032,545600.0,75099809.2333
Ethereum,ETH,2016-01-09,0.9868329763412476,226281.0,75128312.2368
Ethereum,ETH,2016-01-10,0.999230980873108,390888.0,76097646.3736
Ethereum,ETH,2016-01-11,1.0615999698638916,1011920.0,80874514.4822
Ethereum,ETH,2016-01-12,1.1410000324249268,2898760.0,86951445.9199
Ethereum,ETH,2016-01-13,1.1252000331878662,1005910.0,85775571.842
Ethereum,ETH,2016-01-14,1.1895899772644043,751961.0,90714398.6816
Ethereum,ETH,2016-01-15,1.208009958267212,3910550.0,92149709.3458
Ethereum,ETH,2016-01-16,1.220289945602417,2462630.0,93117298.0889
Ethereum,ETH,2016-01-17,1.3274699449539185,1171150.0,101329330.108
Ethereum,ETH,2016-01-18,1.4263399839401243,4278930.0,108912541.749
Ethereum,ETH,2016-01-19,1.3713899850845337,2446740.0,104750745.916
Ethereum,ETH,2016-01-20,1.5318200588226318,2933220.0,117043471.825
Ethereum,ETH,2016-01-21,1.553570032119751,1614960.0,118743868.997
Ethereum,ETH,2016-01-22,1.501270055770874,1567240.0,114784064.878
Ethereum,ETH,2016-01-23,1.9726699590682983,7370980.0,150874911.801
Ethereum,ETH,2016-01-24,2.141200065612793,9669770.0,163819883.503
Ethereum,ETH,2016-01-25,2.499269962310791,10739300.0,191276219.779
Ethereum,ETH,2016-01-26,2.276370048522949,13939200.0,174275655.892
Ethereum,ETH,2016-01-27,2.388550043106079,6961080.0,182923579.832
Ethereum,ETH,2016-01-28,2.5264899730682373,4903850.0,193551355.741
Ethereum,ETH,2016-01-29,2.494960069656372,6662340.0,191198054.823
Ethereum,ETH,2016-01-30,2.4450600147247314,3725080.0,187435391.2
Ethereum,ETH,2016-01-31,2.306040048599243,5847500.0,176834423.908
Ethereum,ETH,2016-02-01,2.2116899490356445,3994100.0,169654870.547
Ethereum,ETH,2016-02-02,2.439640045166016,3451270.0,187200921.735
Ethereum,ETH,2016-02-03,2.5286900997161865,3987750.0,194099729.616
Ethereum,ETH,2016-02-04,2.5780398845672607,3552320.0,197953036.73
Ethereum,ETH,2016-02-05,2.538990020751953,2636700.0,195018591.758
Ethereum,ETH,2016-02-06,2.5344600677490234,1921240.0,194733892.102
Ethereum,ETH,2016-02-07,2.9643399715423584,7007060.0,227838892.268
Ethereum,ETH,2016-02-08,3.1797900199890137,9725690.0,244479014.282
Ethereum,ETH,2016-02-09,4.044640064239502,17954000.0,311075408.079
Ethereum,ETH,2016-02-10,4.436260223388672,28640400.0,341305129.282
Ethereum,ETH,2016-02-11,6.0131001472473145,26408200.0,462770854.833
Ethereum,ETH,2016-02-12,5.546979904174805,23360800.0,427037697.198
Ethereum,ETH,2016-02-13,5.38532018661499,24218800.0,414729231.256
Ethereum,ETH,2016-02-14,5.239729881286621,11226500.0,403647764.301
Ethereum,ETH,2016-02-15,5.2883501052856445,13934200.0,407524960.273
Ethereum,ETH,2016-02-16,4.315289974212647,15889100.0,332648533.401
